firstletter#dxcc_ref#dxcc_name#dxcc_cont#time_offset#dxcc_lat#dxcc_long#dxcc_itu#dxcc_waz#dxcc_adif#dxcc_check#dxcc_checkfield#dxcc_altadi
1#^1A#Sovereign Military Order of Malta#EU#-1#41.9055N#12.4808E#28#15#246##
1#^1S#Spratly Islands#AS#-8#7.3734N#113.8223E#50#26#247##
3#^3A#Monaco#EU#-1#43.75N#7.43E#27#14#260##
3#^3B6#Agalega & Saint Brandon#AF#-4#10.3873S#56.6160E#53#39#4##
3#^3B8#Mauritius#AF#-4#20.1649S#57.4968E#53#39#165##
3#^3B9#Rodrigues Island#AF#-4#19.6824S#63.4176E#53#39#207##
3#^3C#Equatorial Guinea#AF#-1#3.77N#8.79E#47#36#49##
3#^3C0#Pagalu (Annobon) Island#AF#-1#1.4186S#5.6143E#52#36#195##
3#^3D2#Fiji#OC#-12#18.1163S#178.4243E#56#32#176##
3#^3D2(C)#Conway Reef (Ceva-I-Ra)#OC#-12#21.7389S#174.6397E#56#32#489##1989/01/01-#
3#^3D2(R)#Rotuma#OC#-12#12.4993S#177.0474E#56#32#460##1989/01/01-#
3#^3DA#Swaziland#AF#-2#26.32S#31.14E#57#38#468##
3#^3V#Tunisia#AF#-1#36.85N#10.16E#37#33#474##
3#^3W#Vietnam#AS#-7#21.04N#105.82E#49#26#293##
3#^3X#Guinea#AF#0#9.54N#13.67W#46#35#107##
3#^3Y(B)#Bouvet Island#AN#-1#54.4333S#3.4E#67#38#24##
3#^3Y(P)#Peter I. Island#AN#4#68.812S#90.727W#72#12#199##
4#^4J#Azerbaijan#AS#-4#40N#50E#29#21#18##
4#^4L#Georgia#AS#-4#41.72N#44.79E#29#21#75##
4#^4O#Montenegro#EU#-1#42.26N#19.2E#28#15#514##2006/06/28-#
4#^4S#Sri Lanka (Ceylon)#AS#-5.5#6.91N#79.91E#41#22#315##
4#^4U(I)#ITU Geneva#EU#-1#46.2231N#6.1183E#28#14#117##
4#^4U(U)#UN HQ ARC New York (USA)#NA#5#40.7506N#73.9683W#08#05#289##
4#^4W#Timor Leste#OC#-9#8.5812S#125.5728E#54#28#511##2000/03/01-#
4#^4X#Israel#AS#-2#31.77N#35.19E#39#20#336##
5#^5A#Libya#AF#-2#32.87N#13.18E#38#34#436##
5#^5B#Cyprus#AS#-2#35.17N#33.38E#39#20#215##
5#^5H#Tanzania#AF#-3#6.77S#39.25E#53#37#470##
